rank	name	version	summary	uploaded_via	upload_time	filename	recent_7d_downloads	github_url	verdict
623	graphql-relay	3.2.0	Relay library for graphql-core	twine/4.0.0 CPython/3.9.12	2022-04-16T11:03:45.447414	graphql-relay-3.2.0.tar.gz	6615447	https://github.com/graphql-python/graphql-relay-py	notp
624	mergedeep	1.3.4	A deep merge function for 🐍.	twine/3.1.1 pkginfo/1.5.0.1 requests/2.23.0 setuptools/46.1.3 requests-toolbelt/0.9.1 tqdm/4.45.0 CPython/3.8.6	2021-02-05T18:55:30.623988	mergedeep-1.3.4.tar.gz	6852684	https://github.com/clarketm/mergedeep	notp
625	langgraph-checkpoint	4.0.0	Library with base interfaces for LangGraph checkpoint savers.	twine/6.1.0 CPython/3.13.7	2026-01-12T20:30:26.380143	langgraph_checkpoint-4.0.0.tar.gz	3292016	https://github.com/langchain-ai/langgraph	tp
626	graphviz	0.21	Simple Python interface for Graphviz	twine/6.1.0 CPython/3.13.5	2025-06-15T09:35:05.824118	graphviz-0.21.tar.gz	4453831	https://github.com/xflr6/graphviz	notp
627	pycountry	26.2.16	ISO country, subdivision, language, currency and script definitions and their translations	twine/6.1.0 CPython/3.13.7	2026-02-17T03:42:52.367525	pycountry-26.2.16.tar.gz	2321434	https://github.com/pycountry/pycountry	tp
628	llama-cloud-services	0.6.94	Tailored SDK clients for LlamaCloud services.	"uv/0.10.2 {""installer"":{""name"":""uv"",""version"":""0.10.2"",""subcommand"":[""publish""]},""python"":null,""implementation"":{""name"":null,""version"":null},""distro"":{""name"":""Ubuntu"",""version"":""24.04"",""id"":""noble"",""libc"":null},""system"":{""name"":null,""release"":null},""cpu"":null,""openssl_version"":null,""setuptools_version"":null,""rustc_version"":null,""ci"":true}"	2026-02-13T23:29:40.454486	llama_cloud_services-0.6.94.tar.gz	176692		notp
629	google-pasta								notp
630	linkify-it-py	2.0.3	Links recognition library with FULL unicode support.	twine/4.0.2 CPython/3.7.17	2024-02-04T14:48:04.179736	linkify-it-py-2.0.3.tar.gz	6135671	https://github.com/tsutsu3/linkify-it-py	tp
631	libcst	1.8.6	A concrete syntax tree with AST-like properties for Python 3.0 through 3.14 programs.	twine/6.1.0 CPython/3.13.7	2025-11-03T22:33:30.621573	libcst-1.8.6.tar.gz	3823044	https://github.com/Instagram/LibCST	tp
632	ujson	5.11.0	Ultra fast JSON encoder and decoder for Python	twine/6.1.0 CPython/3.12.9	2025-08-20T11:57:02.452756	ujson-5.11.0.tar.gz	4251927	https://github.com/ultrajson/ultrajson	tp
633	fastapi-cli	0.0.23	Run and manage FastAPI apps from the command line with FastAPI CLI. 🚀	"uv/0.10.3 {""installer"":{""name"":""uv"",""version"":""0.10.3"",""subcommand"":[""publish""]},""python"":null,""implementation"":{""name"":null,""version"":null},""distro"":{""name"":""Ubuntu"",""version"":""24.04"",""id"":""noble"",""libc"":null},""system"":{""name"":null,""release"":null},""cpu"":null,""openssl_version"":null,""setuptools_version"":null,""rustc_version"":null,""ci"":true}"	2026-02-16T19:45:53.358604	fastapi_cli-0.0.23.tar.gz	2485876	https://github.com/fastapi/fastapi-cli	tp
634	graphene	3.4.3	GraphQL Framework for Python	twine/4.0.2 CPython/3.7.17	2024-11-09T20:44:25.757589	graphene-3.4.3.tar.gz	6242681	https://github.com/graphql-python/graphene	notp
635	snowballstemmer	3.0.1	This package provides 32 stemmers for 30 languages generated from Snowball algorithms.	twine/6.1.0 CPython/3.13.3	2025-05-09T16:34:51.843133	snowballstemmer-3.0.1.tar.gz	5631054	https://github.com/snowballstem/snowball	notp
636	statsmodels	0.14.6	Statistical computations and models for Python	twine/6.2.0 CPython/3.12.9	2025-12-05T23:15:24.013627	statsmodels-0.14.6-cp39-cp39-win_amd64.whl	2871163	https://github.com/statsmodels/statsmodels	notp
637	tomli-w	1.2.0	A lil' TOML writer	twine/6.0.1 CPython/3.12.8	2025-01-15T12:07:24.262974	tomli_w-1.2.0.tar.gz	6410882	https://github.com/hukkin/tomli-w	notp
638	uc-micro-py	1.0.3	Micro subset of unicode data files for linkify-it-py projects.	twine/4.0.2 CPython/3.11.8	2024-02-09T16:52:01.654731	uc-micro-py-1.0.3.tar.gz	6492761	https://github.com/tsutsu3/uc.micro-py	tp
639	bytecode	0.17.0	Python module to generate and modify bytecode	twine/6.1.0 CPython/3.12.9	2025-09-03T19:55:45.703451	bytecode-0.17.0.tar.gz	4160202	https://github.com/MatthieuDartiailh/bytecode	tp
640	html5lib	1.1	HTML parser based on the WHATWG HTML specification	twine/3.1.1 pkginfo/1.5.0.1 requests/2.23.0 setuptools/47.3.1 requests-toolbelt/0.9.1 tqdm/4.46.1 CPython/3.8.3	2020-06-22T23:32:38.834992	html5lib-1.1.tar.gz	6343384	https://github.com/html5lib/html5lib-python	notp
641	msgspec	0.20.0	A fast serialization and validation library, with builtin support for JSON, MessagePack, YAML, and TOML.	twine/6.1.0 CPython/3.13.7	2025-11-24T03:56:28.934223	msgspec-0.20.0.tar.gz	5348428	https://github.com/jcrist/msgspec	tp
642	pdfminer-six	20260107	PDF parser and analyzer	twine/6.1.0 CPython/3.13.7	2026-01-07T13:29:12.937407	pdfminer_six-20260107.tar.gz	0	https://github.com/pdfminer/pdfminer.six	notp
643	torchvision	0.25.0	image and video datasets and models for torch deep learning	twine/6.2.0 CPython/3.11.6	2026-01-21T16:27:47.617460	torchvision-0.25.0-cp310-cp310-macosx_11_0_arm64.whl	2148195	https://github.com/pytorch/vision	notp
644	polars-runtime-32	1.38.1	Blazingly fast DataFrame library	twine/6.1.0 CPython/3.13.7	2026-02-06T18:13:25.206311	polars_runtime_32-1.38.1.tar.gz	4182601	https://github.com/pola-rs/polars	tp
645	tensorboard	2.20.0	TensorBoard lets you watch Tensors Flow	twine/6.1.0 CPython/3.11.9	2025-07-17T19:20:49.638114	tensorboard-2.20.0-py3-none-any.whl	2611872	https://github.com/tensorflow/tensorboard	notp
646	mock	5.2.0	Rolling backport of unittest.mock for all Pythons	twine/6.1.0 CPython/3.11.11	2025-03-03T12:31:42.911672	mock-5.2.0.tar.gz	3501698	https://github.com/testing-cabal/mock	notp
647	duckdb	1.5.0.dev307	DuckDB in-process database	twine/6.1.0 CPython/3.13.7	2026-02-20T13:13:20.415378	duckdb-1.5.0.dev307.tar.gz	3573	https://github.com/duckdb/duckdb-python	tp
648	entrypoints	0.4	Discover and load entry points from installed packages.	python-requests/2.27.0	2022-02-02T21:30:28.172295	entrypoints-0.4.tar.gz	6265530	https://github.com/takluyver/entrypoints	notp
649	envier	0.6.1	Python application configuration via the environment	python-httpx/0.27.2	2024-10-22T09:56:47.226589	envier-0.6.1.tar.gz	5860921	https://github.com/DataDog/envier	tp
650	tox	4.44.0	tox is a generic virtualenv management and test command line tool	twine/6.1.0 CPython/3.13.7	2026-02-20T21:29:15.879484	tox-4.44.0.tar.gz	207238	https://github.com/tox-dev/tox	tp
651	opentelemetry-instrumentation-threading	0.60b1	Thread context propagation support for OpenTelemetry	twine/6.2.0 CPython/3.9.25	2025-12-11T13:37:16.290269	opentelemetry_instrumentation_threading-0.60b1.tar.gz	2665469	https://github.com/open-telemetry/opentelemetry-python-contrib	notp
652	elastic-transport	9.2.1	Transport classes and utilities shared among Python Elastic client libraries	twine/6.2.0 CPython/3.13.0	2025-12-23T11:54:12.849045	elastic_transport-9.2.1.tar.gz	723504	https://github.com/elastic/elastic-transport-python	notp
653	zope-event	6.1	Very basic event publishing system	twine/6.1.0 CPython/3.12.12	2025-11-07T08:05:49.934079	zope_event-6.1.tar.gz	0	https://github.com/zopefoundation/zope.event	notp
654	pytest-runner	6.0.1	Invoke py.test as distutils command with dependency resolution	twine/4.0.2 CPython/3.12.0	2023-12-04T01:03:30.835801	pytest-runner-6.0.1.tar.gz	5612773	https://github.com/pytest-dev/pytest-runner	notp
655	tableauserverclient	0.40	A Python module for working with the Tableau Server REST API.	twine/6.1.0 CPython/3.13.7	2026-02-03T20:21:08.907240	tableauserverclient-0.40.tar.gz	1277537	https://github.com/tableau/server-client-python	notp
656	agate	1.14.1	A data analysis library that is optimized for humans instead of machines.	twine/6.1.0 CPython/3.13.7	2026-01-15T18:40:40.588139	agate-1.14.1.tar.gz	1257579	https://github.com/wireservice/agate	tp
657	nvidia-nvshmem-cu12	3.5.19	NVSHMEM creates a global address space that provides efficient and scalable communication for NVIDIA GPU clusters.	twine/5.0.0 CPython/3.10.19	2026-01-02T04:24:46.524577	nvidia_nvshmem_cu12-3.5.19-py3-none-manylinux2014_x86_64.manylinux_2_17_x86_64.whl	98205		notp
658	pytest-rerunfailures	16.1	pytest plugin to re-run tests to eliminate flaky failures	twine/6.1.0 CPython/3.12.11	2025-10-10T07:06:01.238243	pytest_rerunfailures-16.1.tar.gz	3018199	https://github.com/pytest-dev/pytest-rerunfailures	notp
659	unidecode	1.4.0	ASCII transliterations of Unicode text	twine/3.3.0 pkginfo/1.4.2 requests/2.25.1 setuptools/52.0.0 requests-toolbelt/0.9.1 tqdm/4.57.0 CPython/3.9.2	2025-04-24T08:45:03.798556	Unidecode-1.4.0.tar.gz	0		notp
660	patsy	1.0.2	A Python package for describing statistical models and for building design matrices.	twine/6.2.0 CPython/3.10.19	2025-10-20T16:17:37.535872	patsy-1.0.2.tar.gz	5102632	https://github.com/pydata/patsy	notp
661	ml-dtypes	0.5.4	ml_dtypes is a stand-alone implementation of several NumPy dtype extensions used in machine learning.	twine/6.1.0 CPython/3.13.7	2025-11-17T22:32:31.031207	ml_dtypes-0.5.4.tar.gz	4204650	https://github.com/jax-ml/ml_dtypes	tp
662	pbr	7.0.3	Python Build Reasonableness	twine/6.2.0 CPython/3.11.13	2025-11-03T17:04:56.274777	pbr-7.0.3.tar.gz	4570087		notp
663	simple-salesforce	1.12.9	A basic Salesforce.com REST API client.	twine/6.1.0 CPython/3.13.5	2025-08-23T14:30:42.929820	simple_salesforce-1.12.9.tar.gz	2628074	https://github.com/simple-salesforce/simple-salesforce	notp
664	pytimeparse	1.1.8	Time expression parser		2018-05-18T17:40:42.760633	pytimeparse-1.1.8.tar.gz	6226327	https://github.com/wroberts/pytimeparse	notp
665	openapi-spec-validator	0.8.0b3	OpenAPI 2.0 (aka Swagger) and OpenAPI 3 spec validator	twine/6.1.0 CPython/3.13.7	2026-02-17T14:36:54.075061	openapi_spec_validator-0.8.0b3.tar.gz	2312	https://github.com/python-openapi/openapi-spec-validator	tp
666	google-cloud-dataproc	5.25.0	Google Cloud Dataproc API client library	twine/6.2.0 CPython/3.11.2	2026-02-19T16:03:07.945170	google_cloud_dataproc-5.25.0.tar.gz	565478	https://github.com/googleapis/google-cloud-python	tp
667	great-expectations	1.12.3	Always know what to expect from your data.	twine/6.1.0 CPython/3.13.7	2026-02-13T22:16:11.169935	great_expectations-1.12.3.tar.gz	413998		tp
668	pydantic-extra-types	2.11.0	Extra Pydantic types.	twine/6.1.0 CPython/3.13.7	2025-12-31T16:18:27.944053	pydantic_extra_types-2.11.0.tar.gz	4444339	https://github.com/pydantic/pydantic-extra-types	tp
669	tooth-python	0.1.5	Generating text.	twine/6.1.0 CPython/3.13.7	2025-11-16T00:56:20.269125	tooth_python-0.1.5.tar.gz	7222725	https://github.com/Cheesecake2960/tooth	tp
670	opentelemetry-instrumentation-urllib3	0.60b1	OpenTelemetry urllib3 instrumentation	twine/6.2.0 CPython/3.9.25	2025-12-11T13:37:19.172578	opentelemetry_instrumentation_urllib3-0.60b1.tar.gz	992842	https://github.com/open-telemetry/opentelemetry-python-contrib	notp
671	pytest-metadata	3.1.1	pytest plugin for test session metadata	twine/4.0.2 CPython/3.11.8	2024-02-12T19:38:44.887474	pytest_metadata-3.1.1.tar.gz	5597100	https://github.com/pytest-dev/pytest-metadata	notp
672	openapi-pydantic	0.5.1	Pydantic OpenAPI schema implementation	twine/6.0.1 CPython/3.12.8	2025-01-08T19:29:27.083089	openapi_pydantic-0.5.1.tar.gz	5764137	https://github.com/mike-oakley/openapi-pydantic	tp
673	types-certifi	2021.10.8.3	Typing stubs for certifi	twine/4.0.1 CPython/3.9.13	2022-06-09T15:19:05.244790	types-certifi-2021.10.8.3.tar.gz	6168952	https://github.com/python/typeshed	notp
674	fastuuid	0.12.0	Python bindings to Rust's UUID library.	twine/6.1.0 CPython/3.9.13	2025-01-27T18:07:37.770808	fastuuid-0.12.0-cp39-cp39-win_amd64.whl	73148	https://github.com/thedrow/fastuuid	notp
675	types-setuptools	82.0.0.20260210	Typing stubs for setuptools	twine/6.2.0 CPython/3.13.11	2026-02-10T04:22:02.107758	types_setuptools-82.0.0.20260210.tar.gz	2443494	https://github.com/python/typeshed	notp
676	python-telegram-bot	22.6	We have made you a wrapper you can't refuse	twine/6.1.0 CPython/3.13.7	2026-01-24T13:57:00.269548	python_telegram_bot-22.6.tar.gz	1164852	https://github.com/python-telegram-bot/python-telegram-bot	tp
677	tblib	3.2.2	Traceback serialization library.	twine/6.2.0 CPython/3.14.0	2025-11-12T12:21:16.572337	tblib-3.2.2.tar.gz	3639702	https://github.com/ionelmc/python-tblib	notp
678	pydata-google-auth	1.9.1	PyData helpers for authenticating to Google APIs	twine/5.1.1 CPython/3.10.15	2025-01-23T21:04:40.875134	pydata-google-auth-1.9.1.tar.gz	3492146	https://github.com/pydata/pydata-google-auth	notp
679	readme-renderer	44.0	readme_renderer is a library for rendering readme descriptions for Warehouse	twine/5.1.0 CPython/3.12.4	2024-07-08T15:00:57.805068	readme_renderer-44.0.tar.gz	5509219	https://github.com/pypa/readme_renderer	tp
680	cramjam	2.11.0	Thin Python bindings to de/compression algorithms in Rust	twine/6.1.0 CPython/3.12.9	2025-07-27T21:25:01.565143	cramjam-2.11.0-pp311-pypy311_pp73-manylinux_2_17_x86_64.manylinux2014_x86_64.whl	4675582	https://github.com/milesgranger/pyrus-cramjam	tp
681	griffe	2.0.0	Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API documentation or find breaking changes in your API.	twine/6.2.0 CPython/3.14.2	2026-02-09T19:09:44.105006	griffe-2.0.0-py3-none-any.whl	1782939	https://github.com/mkdocstrings/griffe	notp
682	google-cloud-firestore	2.23.0	Google Cloud Firestore API client library	twine/6.2.0 CPython/3.11.2	2026-01-14T23:50:54.574709	google_cloud_firestore-2.23.0.tar.gz	3730699	https://github.com/googleapis/python-firestore	notp
683	parsedatetime	2.6	Parse human-readable date/time text.	twine/3.1.1 pkginfo/1.5.0.1 requests/2.22.0 setuptools/46.0.0 requests-toolbelt/0.9.1 tqdm/4.41.0 CPython/3.8.3	2020-05-31T23:50:57.443925	parsedatetime-2.6.tar.gz	5732017	https://github.com/bear/parsedatetime	notp
684	passlib	1.7.4	comprehensive password hashing framework supporting over 30 schemes	twine/3.1.1 pkginfo/1.5.0.1 requests/2.24.0 setuptools/50.3.0 requests-toolbelt/0.9.1 tqdm/4.46.1 CPython/3.7.3	2020-10-08T19:00:52.121177	passlib-1.7.4.tar.gz	5626942		notp
685	backports-zstd	1.3.0	Backport of compression.zstd	twine/6.1.0 CPython/3.13.7	2025-12-29T17:28:06.143484	backports_zstd-1.3.0.tar.gz	0	https://github.com/rogdham/backports.zstd	tp
686	opentelemetry-instrumentation-wsgi	0.60b1	WSGI Middleware for OpenTelemetry	twine/6.2.0 CPython/3.9.25	2025-12-11T13:37:20.300997	opentelemetry_instrumentation_wsgi-0.60b1.tar.gz	1030359	https://github.com/open-telemetry/opentelemetry-python-contrib	notp
687	inflect	7.5.0	Correctly generate plurals, singular nouns, ordinals, indefinite articles	twine/6.0.1 CPython/3.12.8	2024-12-28T17:11:18.897183	inflect-7.5.0.tar.gz	3729316		notp
688	cuda-bindings	12.9.5	Python bindings for CUDA	twine/6.1.0 CPython/3.13.7	2025-12-18T16:31:36.087936	cuda_bindings-12.9.5-cp314-cp314t-win_amd64.whl	125683	https://github.com/NVIDIA/cuda-python	tp
689	validators	0.35.0	Python Data Validation for Humans™	twine/6.1.0 CPython/3.13.2	2025-05-01T05:42:06.700301	validators-0.35.0.tar.gz	3337479	https://github.com/python-validators/validators	notp
690	pydocket	0.17.9	A distributed background task system for Python functions	twine/6.1.0 CPython/3.13.7	2026-02-20T20:53:42.868453	pydocket-0.17.9.tar.gz	384447	https://github.com/chrisguidry/docket	tp
691	lockfile	0.12.2	Platform-independent file locking module		2015-11-25T18:29:58.279992	lockfile-0.12.2.tar.gz	5890414		notp
692	pyright	1.1.408	Command line wrapper for pyright	twine/5.0.0 CPython/3.11.14	2026-01-08T08:07:38.795762	pyright-1.1.408.tar.gz	2230482	https://github.com/RobertCraigie/pyright-python	notp
693	schema	0.7.8	Simple data validation library	twine/6.1.0 CPython/3.13.2	2025-10-11T17:13:07.323420	schema-0.7.8-py2.py3-none-any.whl	4378457	https://github.com/keleshev/schema	notp
694	mypy-boto3-sts	1.42.3	Type annotations for boto3 STS 1.42.3 service generated with mypy-boto3-builder 8.12.0	twine/6.2.0 CPython/3.13.9	2025-12-04T21:13:58.352120	mypy_boto3_sts-1.42.3.tar.gz	3732158	https://github.com/youtype/mypy_boto3_builder	notp
695	ninja	1.13.0	Ninja is a small build system with a focus on speed	twine/6.1.0 CPython/3.12.9	2025-08-11T15:10:19.421010	ninja-1.13.0.tar.gz	4560195	https://github.com/scikit-build/ninja-python-distributions	tp
696	frozendict	2.4.7	A simple immutable dictionary	twine/6.2.0 CPython/3.10.0	2025-11-11T22:40:14.251501	frozendict-2.4.7.tar.gz	3482641	https://github.com/Marco-Sulla/python-frozendict	notp
697	google-cloud-spanner	3.63.0	Google Cloud Spanner API client library	twine/6.2.0 CPython/3.11.2	2026-02-13T07:35:13.593595	google_cloud_spanner-3.63.0.tar.gz	1294488	https://github.com/googleapis/python-spanner	tp
698	azure-cosmos	4.14.6	Microsoft Azure Cosmos Client Library for Python	RestSharp/106.13.0.0	2026-02-03T22:17:01.440430	azure_cosmos-4.14.6-py3-none-any.whl	2351314	https://github.com/Azure/azure-sdk-for-python	notp
699	apache-airflow-providers-fab	1.5.4	Provider package apache-airflow-providers-fab for Apache Airflow	twine/6.2.0 CPython/3.12.11	2026-02-21T00:13:33.874617	apache_airflow_providers_fab-1.5.4.tar.gz	11346	https://github.com/apache/airflow	notp
700	pathvalidate	3.3.1	pathvalidate is a Python library to sanitize/validate a string such as filenames/file-paths/etc.	twine/6.1.0 CPython/3.12.9	2025-06-15T09:07:20.736983	pathvalidate-3.3.1.tar.gz	5328984	https://github.com/thombashi/pathvalidate	tp
701	opentelemetry-instrumentation-dbapi	0.60b1	OpenTelemetry Database API instrumentation	twine/6.2.0 CPython/3.9.25	2025-12-11T13:36:55.654836	opentelemetry_instrumentation_dbapi-0.60b1.tar.gz	1002431	https://github.com/open-telemetry/opentelemetry-python-contrib	notp
702	yamllint	1.38.0	A linter for YAML files.	twine/6.1.0 CPython/3.13.7	2026-01-13T07:47:53.276685	yamllint-1.38.0.tar.gz	3030285	https://github.com/adrienverge/yamllint	tp
703	pytest-json-ctrf	0.3.6	Pytest plugin to generate json report in CTRF (Common Test Report Format)	twine/6.1.0 CPython/3.13.7	2025-12-28T11:04:59.630682	pytest_json_ctrf-0.3.6.tar.gz	38111	https://github.com/infopulse/pytest-common-test-report-json	tp
704	hvac	2.4.0	HashiCorp Vault API client	twine/6.1.0 CPython/3.13.7	2025-10-30T12:57:47.512093	hvac-2.4.0.tar.gz	2545226	https://github.com/hvac/hvac	tp
705	phonenumbers	9.0.24	Python version of Google's common library for parsing, formatting, storing and validating international phone numbers.	twine/6.2.0 CPython/3.13.11	2026-02-13T11:28:57.724275	phonenumbers-9.0.24.tar.gz	1423605	https://github.com/daviddrysdale/python-phonenumbers	notp
706	cuda-pathfinder	1.3.4	Pathfinder for CUDA components	twine/6.1.0 CPython/3.13.7	2026-02-11T18:50:31.008360	cuda_pathfinder-1.3.4-py3-none-any.whl	4844233	https://github.com/NVIDIA/cuda-python	tp
707	imagesize	1.4.1	Getting image size from png/jpeg/jpeg2000/gif file	twine/3.5.0 importlib_metadata/4.8.2 pkginfo/1.7.1 requests/2.26.0 requests-toolbelt/0.9.1 tqdm/4.62.3 CPython/3.10.4	2022-07-01T12:21:05.687997	imagesize-1.4.1.tar.gz	5545949	https://github.com/shibukawa/imagesize_py	notp
708	opentelemetry-instrumentation-urllib	0.60b1	OpenTelemetry urllib instrumentation	twine/6.2.0 CPython/3.9.25	2025-12-11T13:37:18.507213	opentelemetry_instrumentation_urllib-0.60b1.tar.gz	818945	https://github.com/open-telemetry/opentelemetry-python-contrib	notp
